ra,dec,z,zErr,dered_u,dered_g,dered_r,dered_i,dered_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z
141.13872,49.359587,0.01657731,1.053345E-05,21.37948,21.46372,21.01485,22.09659,22.15136,0.1279131,0.0699264,0.05550405,0.2272814,0.6458225
19.184322,16.399389,0.006767006,4.390903E-06,20.77812,20.51505,19.93469,20.28299,20.25134,0.1099869,0.04449433,0.03600255,0.0543668,0.1463237
131.06268,41.717987,0.006696166,8.30171E-06,20.43118,19.80969,19.78292,19.98951,19.69542,0.09683596,0.0262672,0.02796405,0.03913221,0.08656509
19.669875,31.039179,0.02256992,1.79458E-05,22.64039,21.78049,21.7249,21.71008,20.90319,0.343015,0.07100126,0.0875714,0.1193122,0.2298059
18.958648,31.073892,0.01583096,1.061756E-05,21.28218,21.36432,21.07538,21.08589,22.14341,0.201249,0.07447234,0.08424155,0.1195612,0.8297692
20.757857,34.134964,0.01698233,6.556392E-06,21.40845,20.85453,20.83875,21.11323,21.11828,0.1330167,0.03895338,0.04861617,0.08311123,0.2701705
20.903698,34.565431,0.02307344,5.29606E-06,21.38053,21.16726,21.43621,22.09444,21.26931,0.108337,0.04043135,0.0687487,0.1629855,0.3093079
19.971203,32.464835,0.01618806,1.122823E-05,20.67456,20.94989,20.47929,20.82829,20.70371,0.08454625,0.05054171,0.0427736,0.07106324,0.2330782
203.5135,47.909645,0.001253907,1.58153E-05,22.24849,21.65992,21.59352,21.61509,22.80414,0.2571219,0.07675881,0.1044737,0.1322259,0.6667495
204.12787,47.7389,0.007746908,6.642035E-06,20.94305,20.51512,20.43982,20.6102,20.48371,0.1005896,0.03276414,0.04239374,0.0745896,0.2426757
199.48553,48.359633,0.01498287,9.191201E-06,19.02785,18.26212,18.07852,17.96774,18.04922,0.04063942,0.01031706,0.01431445,0.02017815,0.07776951
193.07682,48.191339,0.0200293,2.03343E-05,21.89673,21.41248,21.59331,21.65284,22.02685,0.3163909,0.07859664,0.133261,0.2230499,0.9587656
186.46131,50.094052,0.02367674,1.219195E-05,21.80171,21.5653,21.56999,21.79203,22.5661,0.2183618,0.07357389,0.09742829,0.1581151,0.847928
23.279273,0.17775206,0.01656215,1.060812E-05,21.33775,21.60158,21.60888,21.64451,21.67392,0.1190379,0.06128161,0.07950056,0.1106808,0.4228081
25.626904,-0.81875781,0.0171213,1.417021E-05,21.24246,20.37889,19.9757,19.75611,19.92384,0.1102204,0.02640309,0.02242228,0.02484915,0.0869942
142.16962,64.741057,0.01147724,2.939808E-05,25.32381,20.72248,20.30144,19.55893,22.47343,2.628089,0.09459727,0.1097885,0.08919857,2.86154
131.84866,49.561289,0.0100867,6.186446E-05,21.60301,21.52841,21.35815,20.91182,21.52075,0.187221,0.07618763,0.09912542,0.1079422,0.685245
241.16738,49.447819,0.02433442,2.185722E-05,17.34444,16.15375,15.66891,15.34651,15.28465,0.02158973,0.004901267,0.004660707,0.005003263,0.01487256
247.08583,48.215158,0.0210445,2.803014E-05,21.12816,20.26344,20.70762,19.82658,20.27802,0.09461696,0.02264751,0.04632574,0.03286438,0.185142
356.5627,33.358698,0.01677707,7.899342E-06,20.93206,20.6559,20.30643,21.53153,21.2014,0.1316563,0.03480446,0.03703542,0.1546033,0.3751787
356.81143,32.78196,0.01608589,1.463686E-05,21.37947,20.75196,20.73169,20.96586,21.33138,0.1403107,0.03878118,0.04879033,0.0803601,0.3684471
346.85057,32.380021,0.02088461,2.31724E-05,21.67403,21.16788,21.3507,22.15047,21.26678,0.2817264,0.06520692,0.1086281,0.356773,0.4398493
352.39692,32.071377,0.0176708,7.651145E-06,21.41188,21.4325,21.59205,21.34646,22.61787,0.2636049,0.08478525,0.1432718,0.1543614,1.090555
352.00643,31.012041,0.01713344,5.750159E-06,21.58978,21.01683,20.96604,22.00392,21.87916,0.3508326,0.06062699,0.07722104,0.2614125,0.6605074
353.44998,30.066182,0.01308858,5.443922E-06,21.23565,21.07548,20.74786,21.31909,21.59874,0.1296543,0.05043471,0.04800845,0.1142115,0.4628101
121.73839,36.004853,0.0001511319,3.094437E-05,21.97814,20.34086,19.66799,19.4765,20.23209,0.1899985,0.02405573,0.01735916,0.01995797,0.1127502
177.24808,56.060677,0.00384654,8.620675E-05,23.78024,21.04346,20.40662,20.23283,20.07054,0.8041922,0.04164128,0.03298669,0.03882029,0.115687
177.23165,56.078415,0.003563427,1.918442E-05,22.44609,20.54336,19.8018,19.53859,19.44028,0.3065163,0.02883927,0.0211131,0.0227184,0.06930788
23.122317,4.5955012,0.006588715,6.414006E-06,20.50644,20.5871,20.3364,20.41329,19.93067,0.09883397,0.03987486,0.03932849,0.05795416,0.1310054
23.845077,4.870013,0.0173821,2.602212E-05,21.96247,21.56107,21.18091,21.11395,22.4165,0.3528011,0.09423206,0.09562651,0.131419,1.219216
177.40853,48.418315,0.003262632,7.51783E-06,21.88495,21.64519,21.54827,21.657,21.29977,0.2087722,0.06299687,0.1031194,0.148956,0.3251457
177.61195,45.939124,0.01902787,8.560603E-06,21.22031,21.71687,21.69542,21.62667,21.71806,0.1503981,0.08802836,0.1179462,0.1524882,0.4681023
177.34222,45.424863,0.01059543,9.098845E-06,21.33898,20.67999,21.10547,22.26965,22.49465,0.1140016,0.02948123,0.05658537,0.2303336,0.5927715
198.3451,46.322675,0.0005761912,4.630436E-05,21.47927,20.9732,21.28151,21.53653,21.59102,0.1526898,0.04479052,0.07240696,0.1369606,0.5050364
217.86387,49.966102,0.006583494,7.946968E-06,21.21448,21.09071,21.45379,21.88558,22.42126,0.1131605,0.04911055,0.08365866,0.155712,0.6280739
353.87131,7.3230922,0.01697067,7.560579E-06,21.3562,20.671,21.33288,22.11004,23.0255,0.1606134,0.03382304,0.07440412,0.2098724,0.7124565
346.82438,2.194475,0.0174273,1.205157E-05,21.94251,21.53563,21.75927,21.90181,22.29015,0.2702972,0.06747364,0.1011077,0.1581535,0.6126736
252.51067,42.738568,0.003070782,6.629069E-06,21.06342,20.87862,20.97005,22.07188,22.72598,0.09300702,0.0350774,0.04889124,0.1793785,0.7128884
188.96266,38.375245,0.01329062,8.03169E-06,20.88728,20.5979,20.59799,20.67291,20.89146,0.08395886,0.02824841,0.03838722,0.05825125,0.2165696
191.86312,40.564111,0.02495882,6.279397E-06,21.64823,21.42673,21.58891,21.74116,21.92668,0.1074487,0.04690263,0.0673537,0.1091234,0.3510351
182.802,38.228954,0.02310332,1.18361E-05,21.98575,21.80041,21.55443,21.50631,21.26625,0.2159822,0.07864887,0.09022131,0.1355552,0.3257402
182.45944,38.222185,0.02168217,1.72999E-05,21.78376,21.60577,21.46516,21.87975,22.60981,0.1967794,0.07725935,0.09221146,0.1891561,0.7052987
177.34788,39.765065,0.00298867,8.133104E-06,21.28171,21.11136,21.24163,22.19279,21.86954,0.1463568,0.05307942,0.0758312,0.2133859,0.5719841
139.10517,43.002833,0.008637407,8.703783E-06,21.43924,21.10364,21.25328,21.86179,21.75125,0.09928034,0.03637008,0.0541351,0.1398406,0.3913556
22.748955,14.106953,0.01543823,3.476564E-05,21.50329,21.31303,21.75751,21.66246,23.12312,0.1850921,0.07318723,0.1432982,0.1850631,0.954209
22.940109,14.153209,0.02272405,7.393427E-06,21.7688,21.67103,21.82061,21.68381,21.3928,0.1782529,0.0807559,0.1105131,0.1358534,0.3981287
173.86687,33.297358,0.007871814,7.805746E-06,21.57443,21.10932,20.92893,21.21337,21.23988,0.1657882,0.04940787,0.06056143,0.1152482,0.3997079
173.35349,34.073993,0.008246832,5.110792E-06,21.39995,21.44414,21.2178,22.18065,21.80556,0.1330699,0.06008287,0.06689535,0.2051907,0.4689999
162.04916,33.192705,0.02260786,5.256426E-06,21.64519,21.67629,21.47788,22.10283,22.29757,0.1678254,0.0826924,0.086247,0.191463,0.6806198
179.44591,32.300946,0.01110661,8.740604E-06,21.78193,21.3723,21.02447,21.26062,21.91437,0.2026173,0.06517828,0.06044704,0.09148255,0.5325904
140.48931,28.534161,0.02185496,7.797349E-06,21.50053,21.23644,21.42484,21.9777,21.69104,0.1390176,0.05059186,0.07422384,0.1508751,0.390809
155.04464,27.820134,0.01671998,7.648908E-06,21.64721,21.04252,20.9078,21.49066,21.74842,0.1635239,0.04372557,0.05595396,0.1317561,0.47478
158.91518,28.566859,0.01471281,5.828436E-06,20.1422,19.99986,20.40774,21.04778,21.35263,0.065879,0.0271746,0.0454317,0.112465,0.4198863
1.1279955,5.2081229,0.0098871,8.60389E-05,21.49306,20.48994,19.81928,19.42086,19.08674,0.2572645,0.0460718,0.04111347,0.0396293,0.1199029
0.849259270000005,5.7018315,0.02048672,6.161643E-06,20.91865,20.54115,20.25115,20.71489,20.94306,0.1238623,0.03995135,0.04102411,0.09739677,0.3912813
201.8076,55.484049,0.02412533,1.242419E-05,21.76743,21.46534,21.23089,21.18992,20.97906,0.1956769,0.07445659,0.07529621,0.1007268,0.2773837
202.39629,55.482486,0.02440902,1.298492E-05,21.93752,21.85592,21.58953,22.13827,22.8118,0.1921092,0.07969841,0.0952604,0.2094604,0.6405427
209.08176,51.536908,0.006556038,2.306221E-05,22.06717,21.59695,21.73071,21.46737,21.92966,0.2330299,0.08492726,0.1262212,0.129046,0.5404006
203.18293,58.53526,0.006633187,2.174829E-05,21.37176,20.77325,20.52471,20.34063,20.18732,0.119678,0.0314587,0.0384171,0.04968863,0.1586452
173.35254,34.076524,0.008181661,1.050309E-05,21.8304,22.10261,21.7291,21.84188,22.79939,0.1703481,0.08483117,0.09113894,0.1437628,0.6752595
163.04308,32.95582,0.005435574,6.193611E-06,21.17043,20.92498,20.43007,20.80723,20.61484,0.106049,0.04152488,0.03687063,0.06685962,0.1894585
346.99266,30.192106,0.02342027,1.486596E-05,21.33179,21.17686,21.10685,21.90455,22.71271,0.1836708,0.06678512,0.0829356,0.2264115,0.9028836
346.94756,30.318632,0.02337686,1.033918E-05,22.31557,21.83116,21.84768,22.23419,22.75187,0.3962022,0.09562366,0.1334849,0.267762,0.8528278
351.18926,30.155011,0.02263884,5.581103E-06,21.82769,20.95828,21.1321,21.54289,21.54251,0.3885812,0.05701222,0.08181358,0.1611439,0.4347943
29.965835,7.4154825,0.01580552,6.365207E-06,21.66608,21.48341,21.60351,22.18248,22.6032,0.1520375,0.08358068,0.1069221,0.267821,0.7418422
120.09858,42.194741,0.002420489,9.232488E-06,22.2172,21.97612,21.82247,21.82943,22.30927,0.3112305,0.08886615,0.1199168,0.1764393,0.7114576
142.7947,46.385452,0.01647894,8.552395E-06,21.34334,21.5567,21.39091,21.49737,21.54475,0.1344232,0.07088,0.08697553,0.1334018,0.4579788
120.43141,50.730714,0.00186028,7.020156E-06,22.33351,21.79622,21.79291,22.22678,22.11619,0.2655661,0.07055453,0.1065077,0.2356906,0.6122223
122.70134,46.909698,0.01060004,8.630574E-06,21.53046,21.20992,21.29684,21.86116,21.55461,0.1521625,0.06253176,0.09069405,0.1817571,0.4507298
146.65014,42.192613,0.007943613,1.128555E-05,21.65581,21.57429,21.8322,21.54926,21.99769,0.1787245,0.08113803,0.1403864,0.1401395,0.5622422
37.04324,-5.8474454,0.02079065,1.040276E-05,21.40679,21.13633,20.91862,21.08115,20.62268,0.1486283,0.05116688,0.05625355,0.0902566,0.1917684
28.837606,6.6119947,0.01714135,2.101421E-05,21.93269,21.14108,21.02546,21.24048,21.78989,0.2282106,0.05496913,0.07019878,0.1192036,0.7066382
34.651617,-4.5432017,0.01321167,5.298659E-05,21.53905,20.39157,20.07259,19.67474,19.76014,0.2362326,0.03575398,0.043231,0.04093589,0.1571626
119.6932,50.460938,0.02210464,8.774206E-06,20.4334,20.37405,20.1131,20.32161,20.24632,0.08521245,0.03723622,0.03910841,0.06419023,0.1978332
154.56938,41.447729,0.00185919,1.705242E-05,21.4421,21.09526,21.37456,21.65902,21.45536,0.1208283,0.04905837,0.07902158,0.1355658,0.3214796
154.53011,41.411124,0.002085816,3.515774E-05,22.15319,21.87189,21.6382,21.78772,22.36518,0.2017259,0.08180143,0.1008099,0.1703471,0.6842323
127.11482,41.856151,0.001448069,6.771061E-05,21.98675,21.8373,21.45052,21.41923,23.19555,0.2496746,0.09668668,0.1128815,0.1641247,0.8927993
139.3442,41.909157,0.005434259,9.110548E-06,21.47708,21.24757,21.19079,21.36767,21.61798,0.1247143,0.04987693,0.05842155,0.0869759,0.3722211
21.594851,6.2773202,0.007209539,9.699016E-06,21.06573,20.55334,20.45562,21.04855,21.28103,0.1157425,0.03226155,0.03814907,0.09152195,0.3649301
120.63131,28.176702,0.0003499787,6.377506E-05,21.83424,20.32166,19.78144,19.6528,19.46873,0.1542748,0.02271346,0.01781488,0.02182833,0.06066165
120.65462,27.441216,0.01778449,5.102681E-06,21.71806,21.44575,21.26559,22.18595,22.27577,0.1824645,0.07388803,0.07723881,0.216791,0.7262673
121.2685,29.724242,0.02139239,1.461992E-05,22.2821,21.91858,21.63683,22.01832,21.61638,0.2045472,0.07622211,0.08928835,0.1585973,0.3532721
139.12537,29.929853,0.02408066,6.757996E-06,21.07192,21.18223,21.47131,21.8084,22.37945,0.1110304,0.05825121,0.09542538,0.1593968,0.5849143
140.23352,28.885458,0.02208631,8.575796E-06,22.06586,21.72838,21.69522,21.88604,21.71976,0.2393248,0.06821661,0.08793112,0.1361279,0.4351313
183.57488,59.609093,0.01467185,7.585184E-05,21.77469,20.85965,20.66982,20.38249,21.17558,0.2638227,0.05061627,0.06258457,0.0773785,0.4884094
355.86584,-1.5363005,0.02235221,1.002201E-05,22.14453,21.87014,21.61626,21.62985,22.07636,0.2801849,0.08074649,0.09213831,0.148566,0.6468723
326.74842,1.7233847,0.01520384,6.475673E-06,21.54541,21.00801,21.2238,21.68317,22.65606,0.171853,0.04508923,0.06549629,0.1253995,0.5921462
13.753343,-7.3333175,0.005671602,5.668498E-06,21.85406,20.80719,20.75364,21.03114,22.24694,0.4142011,0.05422436,0.06691284,0.1139136,1.011585
190.98269,40.733951,0.0172129,6.429105E-06,21.05677,21.16196,21.27829,22.05149,22.09665,0.1070009,0.04167989,0.06482085,0.1783461,0.4851206
190.46629,41.277031,0.002114802,7.218063E-06,19.66997,19.85218,19.23797,20.32789,19.95543,0.0418994,0.02203147,0.01637124,0.0494137,0.1213278
19.999515,12.924836,0.01928483,6.306096E-06,21.02521,21.1424,21.27964,21.63673,22.09025,0.1110045,0.04321996,0.07290718,0.1512983,0.4780729
117.45331,48.13206,0.0178384,6.261001E-06,21.25149,20.6908,20.72817,21.05306,21.09905,0.1381302,0.03730423,0.04607373,0.09154778,0.3573356
170.50234,30.503092,0.02406791,7.285225E-06,22.37431,21.5972,21.99493,21.48939,22.03631,0.3076769,0.07452984,0.1391813,0.1343812,0.6787907
245.1348,34.566811,0.01550916,9.467482E-06,21.09632,20.63542,21.28598,21.94638,20.03086,0.1249698,0.03653282,0.07924409,0.1985228,0.1145934
200.08963,41.474613,0.009473748,8.14406E-06,20.88932,20.80028,20.86794,21.33569,22.76793,0.102906,0.04282757,0.05421807,0.1137384,0.7598494
209.25002,41.845737,0.007053736,8.222827E-06,22.198,21.95324,21.49132,21.98026,21.13483,0.2513885,0.08760172,0.07854666,0.1712341,0.2776214
227.73691,52.455866,0.01972203,6.410502E-06,21.05932,20.73688,20.61193,21.01329,22.20865,0.1236281,0.0466186,0.05341433,0.1301481,0.8744478
227.30642,52.523319,0.01216498,3.068869E-05,21.34622,20.90758,20.94798,21.0165,21.38074,0.1252438,0.03949772,0.05317628,0.07413079,0.3739559
249.85463,44.066547,0.02251877,1.055091E-05,21.30313,20.7935,20.67386,20.62756,21.50743,0.1362185,0.03983148,0.04957832,0.06770596,0.5417688
184.40831,37.838695,0.0007152227,9.370797E-06,21.05003,21.16037,20.15334,19.7648,19.4162,0.1196399,0.05605507,0.03113192,0.02794026,0.07794659
184.37825,37.813632,0.0007911286,8.976992E-06,21.54807,21.35558,21.36387,21.8964,20.90804,0.202083,0.08254802,0.1063701,0.2086542,0.3030739
188.2131,37.627747,0.001545905,5.902066E-06,21.26984,21.39265,21.15337,21.74643,21.87078,0.1146803,0.04747478,0.05744836,0.1829834,0.5396584
178.32133,38.30614,0.02363911,8.447167E-06,21.67378,21.45818,21.66355,21.50353,22.92422,0.191861,0.05878896,0.1110364,0.1546056,0.7861975
178.41393,38.464113,0.02420656,1.083169E-05,21.03409,20.69322,20.40885,20.57691,20.4091,0.1345137,0.04485312,0.04620211,0.07292036,0.1938444
186.02111,31.528385,0.004520389,1.249887E-05,21.68433,21.51264,21.56058,22.141,22.71048,0.1610587,0.06418541,0.08617012,0.1898634,0.6131706
186.06778,31.516294,0.003897666,1.143173E-05,22.03262,21.65578,21.9961,22.15961,22.47302,0.218318,0.07443463,0.1289558,0.1980089,0.6038616
191.01032,29.913715,0.01578796,2.796856E-05,21.65067,20.88952,21.0171,20.98886,21.27728,0.2012181,0.04208986,0.06437759,0.09082254,0.4799545
187.17773,43.623822,0.0237896,7.97493E-06,21.24718,20.70077,20.62918,20.44757,21.40899,0.1976997,0.05067109,0.06166026,0.07820127,0.5931639
186.91897,43.504997,0.0006992883,2.277634E-05,22.43007,21.59509,21.58929,21.99083,22.17744,0.3666439,0.06337986,0.08472303,0.1781245,0.6181336
187.11206,44.634,0.02342326,1.926708E-05,22.07486,21.58229,21.64783,21.46728,21.66556,0.2092676,0.06302747,0.08929916,0.1098262,0.4729708
198.04606,44.03344,0.001355922,2.146562E-05,22.18618,21.7668,21.66833,21.84734,21.62824,0.2456574,0.08824347,0.1039253,0.1640321,0.3687216
208.71097,44.443113,0.02056545,7.222837E-05,23.02474,22.18074,21.68831,21.94819,21.88689,0.3354088,0.07189579,0.07421112,0.1335776,0.4000294
119.67986,21.800301,0.01479035,2.114188E-05,21.40574,20.77306,20.57955,20.37155,20.53963,0.216704,0.06026918,0.07309195,0.08957618,0.3436127
18.888696,31.528356,7.158996E-05,1.957638E-05,24.20537,20.77666,20.82268,18.9328,18.95475,0.8023071,0.03872831,0.04692868,0.01570327,0.0467301
21.687578,34.369671,0.0167383,3.986725E-05,21.57378,21.46431,21.12039,20.98262,20.84987,0.1941284,0.06945632,0.07926385,0.1061847,0.288316
20.723502,33.174652,0.0190196,2.459516E-05,16.68151,14.70557,14.02494,13.65349,13.29907,0.02632041,0.003870561,0.00493372,0.003138518,0.01277242
20.667274,33.003673,0.01631412,3.664948E-05,19.01625,17.71488,17.13692,16.85859,16.68584,0.0528274,0.00838756,0.007823027,0.009603046,0.02897766
20.996039,33.331501,0.01487847,1.989352E-05,17.69779,16.11866,15.39355,15.05403,14.78813,0.0411644,0.004574077,0.004202717,0.004302837,0.01046329
21.149768,33.183882,0.01579267,1.35901E-05,18.45569,16.67578,15.8942,15.52985,15.26292,0.0310766,0.004251211,0.003404744,0.003440571,0.007009368
170.51954,19.050045,0.0144143,8.449813E-06,16.34831,15.19105,14.6491,14.39425,14.18116,0.01090429,0.002768949,0.002660319,0.002889087,0.007027429
170.39869,18.458579,0.01819837,1.485484E-05,15.14382,13.9735,13.35114,13.04093,12.82027,0.005397527,0.001982179,0.001839488,0.001840432,0.00258907
159.92777,26.725253,0.01996504,9.583132E-06,22.15277,20.7411,20.69315,20.46675,20.73315,0.2355813,0.04338782,0.04684728,0.0552656,0.2169681
153.02594,23.089369,0.0207587,1.17315E-05,16.99944,16.08996,15.80094,15.64703,15.58108,0.01393995,0.003787584,0.004756955,0.004743799,0.01278668
150.87928,33.756637,0.02038875,1.557902E-05,21.74422,21.11726,21.17519,21.15428,21.19656,0.2096479,0.05270217,0.066631,0.08929489,0.2995417
156.10758,28.298302,0.02025194,1.492623E-05,21.26291,20.5894,20.46074,20.54322,20.82906,0.1456959,0.03736068,0.04431135,0.07183187,0.3106894
201.65132,42.769483,0.004371747,2.558322E-05,21.58397,21.58987,21.62902,21.72755,21.85542,0.1418742,0.06859898,0.1067352,0.1503836,0.4883662
179.78584,37.797509,0.01077609,1.027778E-05,22.76781,21.97829,21.81167,22.20306,22.80751,0.4440685,0.08521632,0.1065303,0.199797,0.7809303
179.60948,38.067333,0.003151455,5.991907E-06,21.16947,21.05665,21.24235,21.89734,21.0576,0.1168704,0.04306993,0.06822911,0.16866,0.2726586
179.6366,38.072997,0.002934675,6.85479E-06,21.06051,21.11952,21.18453,21.70487,21.58416,0.1030306,0.0432224,0.06210617,0.1370772,0.3976189
174.8759,25.192651,0.01218743,1.452415E-05,21.42685,20.89989,20.75518,20.58961,20.44063,0.1510276,0.04174826,0.05333342,0.07101943,0.2009217
18.543729,-1.852003,0.01705723,6.736553E-06,20.97649,20.79012,20.79416,21.43457,22.77779,0.1111987,0.0446028,0.05358794,0.1293699,0.5950529
18.877449,-0.86486149,0.005876826,7.372449E-06,21.22726,21.23632,21.19428,21.2424,21.59108,0.1179953,0.0594105,0.06302537,0.08471603,0.357172
19.140778,-1.7046417,0.005740006,6.12093E-06,21.23095,21.21936,21.27889,21.31487,20.87517,0.1346763,0.05594618,0.07517687,0.1123012,0.2448341
20.326236,-0.54318237,0.01748977,1.700529E-05,21.9583,21.56813,21.56758,20.56213,19.62902,0.2774574,0.09132766,0.09469922,0.05436289,0.08621181
42.170292,-4.6158389,0.02349918,3.604068E-05,21.68773,20.85443,20.65443,20.62879,20.46329,0.2317712,0.04355482,0.05342164,0.07707082,0.2305294
24.355768,-3.9122251,0.01761457,1.726167E-05,21.72539,21.42777,21.43289,21.6006,21.92348,0.2099021,0.06824291,0.1005672,0.1706754,0.6184753
117.51526,16.362223,0.01647826,6.524049E-06,21.49948,21.15615,21.10404,21.77278,21.64964,0.1629131,0.05680374,0.06788512,0.145091,0.4277806
154.52005,41.414151,0.00204154,8.563457E-06,21.68811,21.64913,21.26018,21.3673,21.68926,0.1357074,0.06637184,0.07290914,0.1200443,0.4918502
116.9369,48.221272,0.02193952,1.233057E-05,21.98857,21.10531,21.13895,21.583,22.74419,0.2763562,0.05817809,0.07757583,0.1678645,0.821393
117.45398,48.131029,0.01791773,9.590266E-06,21.14155,20.90441,20.98191,21.94453,22.72821,0.1257755,0.045546,0.05981693,0.2126372,0.8788714
35.802709,-4.5184022,0.01736074,5.943503E-06,20.47284,20.3391,20.395,20.81314,20.60511,0.1051924,0.03665281,0.04401086,0.09238987,0.2564213
43.544598,4.5723092,0.02369127,3.258325E-05,21.38059,20.8182,20.61087,20.42807,20.46865,0.1872918,0.04825196,0.05129504,0.06071449,0.1847307
34.737573,4.813799,0.01938495,4.930723E-06,21.61867,21.29327,21.33404,21.99873,22.71922,0.1839853,0.07211291,0.08573784,0.2300098,0.8522554
255.46655,48.298742,0.02327345,6.142991E-06,21.39533,21.21592,21.04969,21.69613,21.0871,0.1118782,0.04587724,0.06244897,0.1374025,0.2344346
